key,extent,e_tcr_mhc,chain_balance,pitch,crossing,dock_d,dock_torsion,dock_tcr_uy,dock_tcr_uz,dock_mhc_uy,dock_mhc_uz,e_cdr12,e_cdr3a,e_cdr3b,F_tcr_pep,F_tcr_mhc,F_pep_mhc,dF_tcr_pep,dF_pep_mhc,n_contacts_tp,n_pep_contacted,n_contacts_tm,ct_tp_salt_bridge,ct_tm_salt_bridge,ct_tp_hydrogen_bond,ct_tm_hydrogen_bond,ct_tp_aromatic,ct_tm_aromatic,ct_tp_hydrophobic,ct_tm_hydrophobic,ct_tp_other,ct_tm_other,n_hbond,burial,species,mhc_class
4pri,27.0,-0.8200000000000001,0.4444444444444444,-7.328703444453573,63.374936534927485,30.717190009340047,3.5297960751549033,0.04365443535814044,0.059434563697641815,0.28615236378435394,0.017780297118747457,1.0193139468486692,-0.9474725550641823,-0.7904211144823017,-1.1987389345814856,-0.8200000000000001,-11.890000000000004,-3.0512622546991914,-6.949999999999999,36,9,39,0,2,10,4,0,0,0,2,26,31,10,2054.7455934884674,Human,MHCI
4prp,27.0,-0.6800000000000002,0.43243243243243246,-7.892504726951119,63.5166055339767,30.887837310631554,3.5267958325078514,0.03209104965199676,0.04389000625526815,0.286967761140252,0.023829523566854596,0.7521831510918786,-1.149454444946071,-0.7904211144823017,-1.667851620220165,-0.6800000000000002,-12.390000000000011,-3.2988421941548083,-5.65,37,10,34,0,0,9,3,0,0,0,2,28,29,9,1887.0768583453682,Human,MHCI
4qok,24.0,1.8600000000000003,0.38461538461538464,4.114013169273993,68.4930874166073,28.567378783906413,3.620238399127846,0.015017101037512484,-0.047818743906409056,0.16818785970726594,0.01368695184520568,-0.8890095355931478,0.2813004762574246,-2.407012047036093,-3.014721106371816,1.8600000000000003,-6.029999999999999,-2.8346216791536203,-4.610000000000001,26,9,48,0,2,6,4,0,0,1,2,19,40,6,2018.6873983201986,Human,MHCI
4qrp,26.0,2.3799999999999994,0.42105263157894735,-8.05228302267768,70.31150700923337,30.51632574189025,3.5742225714738507,0.02748210482849378,-0.02279295321317605,0.2760879893864076,0.1480410176245145,-0.220542769614152,-2.321182587300839,-2.0552106423416303,-4.596935999256621,2.3799999999999994,-2.719999999999999,-11.90049635011816,1.9200000000000008,19,7,44,3,1,0,5,0,0,0,0,16,38,0,2156.560489621701,Human,MHCI
4qrr,16.0,-0.9500000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.628266817369406,0.0,0.0,-1.696989213436808,-0.9500000000000001,-11.650000000000004,-0.016087807088964956,-5.829999999999999,5,3,34,0,1,0,3,0,0,3,3,2,27,0,1396.873409527885,Human,MHCI
4wuu,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,-14.669999999999998,0.0,-11.920000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,Human,MHCI
4y19,22.0,3.1700000000000004,0.07142857142857142,-40.456520228271735,121.97112207459085,NaN,NaN,NaN,NaN,NaN,NaN,-0.5804188154398296,0.208833475139749,0.0,-0.4028208783368661,3.1700000000000004,-7.789999999999999,-1.0095061625790878,-1.8499999999999996,14,8,30,0,1,1,6,0,0,0,1,13,22,1,1433.0560368979131,Human,MHCII
4y1a,19.0,2.100000000000001,0.0,-40.1358616740329,119.70919494360274,NaN,NaN,NaN,NaN,NaN,NaN,-0.36923899742541433,0.0,0.0,-0.5615456581340319,2.100000000000001,-7.1599999999999975,-1.4066538274416804,-2.29,10,6,28,0,1,0,5,0,0,0,0,10,22,0,1293.810999518082,Human,MHCII
4z7u,25.0,-0.33999999999999997,0.47619047619047616,0.19954725241322716,61.86122377813696,NaN,NaN,NaN,NaN,NaN,NaN,-1.1170023822368114,-0.6135843552898043,0.41575379582512195,-1.3148329417014937,-0.33999999999999997,-4.330000000000002,-5.860471174604688,4.599999999999995,21,8,46,0,2,5,3,0,0,1,2,15,39,5,1863.5391288395767,Human,MHCII
4z7v,22.0,-0.9299999999999998,0.36363636363636365,0.7749731994154619,62.43018943997838,NaN,NaN,NaN,NaN,NaN,NaN,-1.0508476778198519,-0.7491102852793573,-0.3164044621167058,-2.1163624252159154,-0.9299999999999998,-4.550000000000001,-3.838112564026296,4.75,22,8,43,0,1,6,1,0,0,1,1,15,40,6,1825.7043253265474,Human,MHCII
4z7w,29.0,1.76,0.37037037037037035,-0.3359465412607972,69.24173918016987,NaN,NaN,NaN,NaN,NaN,NaN,-1.3138264806147024,-1.2767298071576894,-0.7516517166913064,-3.6268084103780707,1.76,-4.650000000000001,-5.104479225739929,4.7700000000000005,27,12,56,0,4,4,9,0,0,0,2,23,41,4,2293.344441015717,Human,MHCII
4zez,27.0,1.35,0.3181818181818182,-5.497030227281614,50.16753609198224,30.112453379574195,3.2550365926077154,-0.1302322329160248,0.07214654726351817,0.24928077435409216,0.11175468298257302,-0.3195874166561905,1.4745388115787146,-0.14652058876179191,1.008430806160732,1.35,-8.760000000000002,-5.686114573962996,-6.639999999999999,22,9,48,0,4,4,8,0,0,1,0,17,36,4,2119.4484911801483,Human,MHCI
5brz,23.0,-0.8600000000000003,0.4666666666666667,-8.120298731479124,79.34998105613106,31.53109065431088,3.7754788200892473,0.17926798389558307,0.13856636089509278,0.2457874905811523,0.13423438142310468,-0.4532712517023136,-0.820986548262071,1.5062462199472093,-0.014693895971520363,-0.8600000000000003,-7.1000000000000005,-0.5800496256961853,-5.65,15,7,41,0,1,2,7,0,0,2,2,11,31,2,1793.1999374672123,Human,MHCI
5bs0,24.0,-0.9300000000000002,0.47058823529411764,-8.506935042822557,79.27657589331022,31.645668970222477,3.8004069852527893,0.20449397680175474,0.13149742441982012,0.2165621376808066,0.1420639062780981,-0.3322234160953187,-1.050661801439496,2.3329558658515515,0.7033883323623918,-0.9300000000000002,-3.5700000000000003,-0.17680656591901645,-2.379999999999999,17,6,49,0,1,3,8,0,0,4,2,10,38,3,1926.2771865210707,Human,MHCI
5c07,22.0,0.15999999999999995,0.4090909090909091,-6.975288212383679,64.45677970385555,31.241950968075066,3.543437647844456,0.010925655699916673,-0.008260849135142509,0.14419213526012434,0.1540541136971775,0.35699275702604216,-0.39078403810139006,-0.8048713003989477,-0.9599964741534011,0.15999999999999995,-7.369999999999998,1.9618543068068386,-5.679999999999999,22,9,31,0,1,5,1,1,0,0,2,16,27,5,1651.1140458154114,Human,MHCI
5c08,22.0,0.13999999999999996,0.3333333333333333,-5.01763747679485,67.25724797142874,31.131881789956015,3.5468023939746924,-0.008856913244367132,-0.01848812437559601,0.15098417265105568,0.12183275503158189,0.16220080708762966,-1.091009543372934,-1.6617838616948417,-2.71192649065925,0.13999999999999996,-2.789999999999999,0.26560231670241174,-1.8299999999999996,21,8,28,1,1,4,3,1,0,0,1,15,23,4,1528.1625143088531,Human,MHCI
5c09,21.0,-0.4100000000000001,0.35,-6.967931160951467,66.22416330486253,31.343310324439443,3.52714463103261,0.00768761962547469,0.0029478523695657104,0.15160787155013936,0.14456859960729043,-0.2899650410645288,-0.25178760604580885,-0.6553395664279837,-1.318426106217427,-0.4100000000000001,-10.170000000000003,0.9501770590383631,-9.410000000000002,20,8,28,0,1,5,0,0,0,0,1,15,26,5,1480.2863010289766,Human,MHCI
5c0a,19.0,-0.17000000000000012,0.4444444444444444,-5.982427651211506,67.4570403402846,31.98126408184536,3.5519151077865,0.006268877558619435,0.007504147400184599,0.15196177461677574,0.12530302194570803,0.05896864757048917,-0.6165211143854752,-0.3442095246148606,-0.9017619914298467,-0.17000000000000012,-11.63,2.190780536609083,-11.3,18,7,20,0,0,6,1,1,0,1,1,10,18,6,1352.4700258646553,Human,MHCI
5c0b,23.0,0.86,0.45,-7.301493063417623,66.45091533583262,31.23116423390727,3.552029198915412,-0.016885045002087488,0.006613159455687864,0.14036255302324893,0.15550839369822064,-0.7566530230513143,-1.0146137745390758,-0.8048713003989477,-2.697471990668442,0.86,-4.8100000000000005,0.0689953703774524,-3.9700000000000006,20,9,32,1,1,4,2,1,0,0,2,14,27,4,1658.8670817943093,Human,MHCI
5c0c,22.0,1.0100000000000002,0.47619047619047616,-7.053884785967336,64.71287974210891,31.333062797523322,3.535586247761992,-0.010651410712233115,-0.015663667003502964,0.13349041549920143,0.14392028288300904,-0.31071323585961336,-1.0146137745390758,-0.6280578874133079,-2.0747187904911017,1.0100000000000002,-5.889999999999999,0.7574400194326918,-4.17,21,9,32,1,0,5,1,1,0,0,1,14,30,5,1650.253764649573,Human,MHCI
5d2l,22.0,1.03,0.375,-6.929796035615561,51.037059336331275,29.40125127598619,3.188801310919537,-0.1784463927201122,0.17040909403782542,0.2896623637550647,-0.007930702392965523,-1.0912093760206072,-0.5338782286076047,-0.4266603300021506,-2.051747934630363,1.03,-7.45,0.41877602923156365,-5.01,24,8,40,0,1,3,9,0,0,1,2,20,28,3,1819.7548274247965,Human,MHCI
5d2n,24.0,0.1399999999999999,0.38095238095238093,0.8323991912377638,83.89376740610462,29.786239942851303,3.821431649449844,-0.17065692647460287,0.10480203862961288,0.15021809601671815,0.03747858498510444,-0.324507718359375,0.613326492532245,0.11131506539987548,0.4001338395727454,0.1399999999999999,-7.289999999999999,-4.247396432019839,-6.079999999999998,21,5,43,0,1,3,6,0,0,0,3,18,33,3,1857.4235789163577,Human,MHCI
5e6i,26.0,0.43000000000000016,0.375,-15.0749928197974,84.65063855405499,30.714737216254534,3.8614064870533316,0.048881687914556944,0.30189480338519054,0.19107967473482135,0.15606382009845968,0.8485445740676999,-0.28736572627813206,-2.048654154376119,-1.174289047460285,0.43000000000000016,-13.920000000000003,-2.710777142835466,-11.360000000000001,24,8,47,0,2,3,3,1,0,2,2,18,40,3,2067.223446588301,Human,MHCI
5e9d,16.0,-0.21000000000000005,0.4117647058823529,8.756849638113883,60.56189879312324,32.788689282352934,3.498114966649096,0.059595559384206034,0.2268285723308142,0.006560614023742681,-0.25730171560137804,-0.650470188690036,0.13648124546995777,-0.3780024062376478,-0.8919913494577262,-0.21000000000000005,-9.840000000000003,2.97725041666695,-7.529999999999998,17,7,27,0,1,2,0,0,0,1,2,14,24,2,1388.8853698521343,Human,MHCI
5eu6,24.0,1.2899999999999998,0.38461538461538464,-14.44240371621353,65.8614077902941,29.947824234059613,3.5140772696879052,-0.04735111505636114,0.14903777174254562,0.20909476278131894,0.23367913608906096,-0.25871279640245326,0.14510467909231606,-1.1224891413273912,-1.3574311513166337,1.2899999999999998,-8.549999999999999,-2.8173988659704396,-7.82,26,7,43,0,1,4,4,0,0,0,3,22,35,4,1729.1646784799086,Human,MHCI
5euo,21.0,-0.07000000000000028,0.4,-14.273034611921593,84.95977260456688,30.588687448263972,3.8475506479414903,-0.0013218000805985384,0.2671481617681719,0.2019416260852716,0.15662240706866068,-3.04881002727373,-0.24692475671962155,0.18970394654379785,-3.106030837449554,-0.07000000000000028,-15.870000000000008,-5.197666189644065,-12.870000000000001,20,7,41,0,0,6,8,0,0,1,3,13,30,6,1734.0429686851312,Human,MHCI
5hhm,19.0,0.3899999999999999,0.35,-14.853911982229356,84.32925703744463,30.5166343463377,3.828780097754079,0.016936671565893402,0.24629539649651858,0.23649160335969385,0.15306045154354178,-3.185680321163767,-0.3595956182230875,0.3151913760646751,-3.551073833791729,0.3899999999999999,-14.110000000000007,-4.992042732556637,-12.139999999999999,20,5,31,0,0,5,6,0,0,1,2,14,23,5,1440.5725109499144,Human,MHCI
5hho,19.0,-0.030000000000000082,0.3157894736842105,-15.69179739326359,83.49472626964805,30.577517535549266,3.8370285510927458,0.003958472080523377,0.27052530048861456,0.20645561535151774,0.15761670761037633,-2.659661566065806,0.1300775233754198,-0.681481049850938,-3.211065092541324,-0.030000000000000082,-14.900000000000007,-4.8582469353655595,-12.449999999999998,19,5,32,0,1,4,7,0,0,0,3,15,21,4,1505.6695528559467,Human,MHCI
5hyj,22.0,1.9,0.42105263157894735,-6.04441682450431,68.37561984305025,31.093522739542244,3.534790893814323,-0.00020245911610744248,-0.029084036739763366,0.18403300918225626,0.14702230924674609,-0.2697993714699338,-0.4920875708958773,-1.6617838616948417,-2.5450046967397575,1.9,-2.0200000000000005,-0.1205518209122527,-1.2500000000000002,19,7,34,0,1,7,1,1,0,0,2,11,30,7,1573.391923211544,Human,MHCI
5isz,25.0,-0.5599999999999986,0.41379310344827586,-13.305775148033758,74.4079725496423,30.25278879396521,3.6779891342960704,0.03705442497931362,0.1889551421949002,0.1272149598131878,0.14126120959379973,-3.085866132347907,0.07755590151711524,0.5524916234200645,-2.6416184285810083,-0.5599999999999986,-20.959999999999997,-4.52922377640018,-16.27,29,8,52,0,0,1,0,0,0,0,0,28,52,1,1915.691326181026,Human,MHCI
5ivx,24.0,-0.7600000000000007,0.36363636363636365,-16.39989836667824,45.59455873452943,30.289430557077953,3.1516337972610096,-0.14948477673219734,0.2909763525669793,-0.027028194193284946,-0.051217869582927227,-0.06997717095627695,0.46648707010170043,-0.7044074082196197,-0.3078975090741963,-0.7600000000000007,-6.539999999999999,1.0019945504584145,-4.99,22,8,45,0,3,2,7,2,1,1,4,17,30,2,1950.6964092263734,Mouse,MHCI
5jhd,25.0,-0.5800000000000001,0.4642857142857143,-15.041364143268154,67.148372193199,31.29990316863784,3.4981739471340174,0.07491258965866984,0.20156414466173694,0.07155347663308352,0.20357230826059697,-3.222264391809731,-0.9671586233250863,-1.4437143813777156,-5.818937217682812,-0.5800000000000001,-20.590000000000007,-9.26065061049319,-15.049999999999997,28,7,60,0,0,0,0,0,0,0,0,28,60,0,2066.976743600342,Human,MHCI
5jzi,28.0,1.8899999999999992,0.30303030303030304,-6.095899940247942,50.37064797798584,30.293043152473082,3.2139613445291313,-0.12832086050203434,0.07719946724674125,0.2672071051913212,0.11957096123467209,-0.7162457601663641,1.6241629950367558,-0.4302733830736834,0.4776438517967082,1.8899999999999992,-10.320000000000004,-6.311127554983523,-5.539999999999999,33,9,61,0,0,0,1,0,0,0,0,33,60,0,2191.883325914394,Human,MHCI
5ks9,31.0,0.8500000000000001,0.45454545454545453,-0.23067220461013535,65.33258933857749,NaN,NaN,NaN,NaN,NaN,NaN,-0.7218155103620472,-0.6019708243526978,-0.3978056739425878,-1.7215920086573329,0.8500000000000001,-4.440000000000001,-3.9829255518271545,4.300000000000001,22,9,55,0,2,6,4,0,0,1,1,15,48,6,2188.390729396757,Human,MHCII
5ksa,24.0,-3.4399999999999995,0.4444444444444444,-0.8882879478270749,67.439604187091,NaN,NaN,NaN,NaN,NaN,NaN,-0.5419963964983003,-0.7430581618271269,-0.6953995332855436,-1.9804540916109712,-3.4399999999999995,-0.6999999999999996,-4.038666176140202,8.73,18,6,42,0,3,8,4,0,1,0,0,10,34,8,1793.274292682163,Human,MHCII
5ksb,26.0,-2.6599999999999997,0.4166666666666667,-0.9738369613915824,57.843823163146176,NaN,NaN,NaN,NaN,NaN,NaN,-0.5457938717768435,0.27742125344480784,-1.82720969735469,-2.0955823156867255,-2.6599999999999997,-0.29000000000000026,-4.680928272187029,8.629999999999999,24,7,40,1,4,9,7,1,1,1,1,12,27,9,1986.7673089953023,Human,MHCII
5m00,22.0,-1.9499999999999997,0.38461538461538464,-2.503281163434895,65.7458566955832,30.311625742582702,3.4359447797906246,-0.15205447449171322,0.10167352761388769,0.0037890286552639944,-0.05997985029772948,0.0,0.7570676644928851,-0.6267104163092876,0.1303572481835974,-1.9499999999999997,-6.900000000000003,-0.67813208071269,-3.7399999999999998,13,7,33,0,4,2,6,0,1,0,3,11,19,2,1570.6617912309957,Mouse,MHCI
5m01,22.0,-2.1399999999999997,0.35714285714285715,-1.9240157843075913,65.8560229834136,30.228186768759738,3.437537653062005,-0.16674255642311556,0.1007844498343602,0.0015019976932150712,-0.07528577891901514,0.0,0.7570676644928851,-0.1686609408660198,0.5884067236268652,-2.1399999999999997,-5.050000000000002,-1.0048373549602072,-2.4700000000000006,14,7,37,0,5,3,6,0,1,0,3,11,22,3,1652.4298704824323,Mouse,MHCI
5m02,23.0,-2.4899999999999998,0.3181818181818182,-2.7613401239601485,66.11549206406555,30.320616507039265,3.431444342702916,-0.1553489078423541,0.08378037463493317,0.003494795779485171,-0.06617117737315968,0.158901282585856,0.5947347789668825,-1.1292588515577844,-0.3756227900050457,-2.4899999999999998,-6.17,-2.3471858077238363,-3.69,22,7,40,0,4,5,7,0,1,0,3,17,25,5,1674.6266425799731,Mouse,MHCI
5men,32.0,2.1599999999999993,0.36,-3.713446964748795,61.834006817983855,29.182349942169587,3.482756682289275,0.07543777620444922,0.22782817119541707,0.13187387925007132,-0.06017805832733056,1.168248463981879,0.9749510512488999,0.30372733516873607,2.446926850399515,2.1599999999999993,-16.01,1.8233824996900816,-13.769999999999998,25,8,56,1,2,6,8,0,0,1,1,17,45,6,2281.883559157108,Human,MHCI
5nht,26.0,2.0500000000000007,0.4642857142857143,1.2649878705760553,57.95916058019086,29.006136173620252,3.377472841799369,0.0389245009118755,0.08982468683208805,0.08825253361828013,-0.032220772366170276,-2.7003771951001583,-0.47613002412738287,-1.0117841925814126,-4.374091232979235,2.0500000000000007,-9.410000000000002,-4.488608717367624,-7.74,28,9,38,0,0,3,3,0,0,2,3,23,32,3,1768.3035194042604,Human,MHCI
5nme,24.0,0.4999999999999997,0.4583333333333333,-2.6439996147648217,73.09656809863861,29.945211851252875,3.699115089884218,0.08497958595627879,0.11521114382141157,0.11161708687994033,0.021769248953393917,0.45087904351178837,0.45727267450374287,0.30119940919072563,1.209351127206257,0.4999999999999997,-8.440000000000003,-1.4812426162085353,-6.850000000000001,24,9,51,0,2,8,4,0,1,0,2,16,42,8,2061.9998953504437,Human,MHCI
5nmf,25.0,0.5499999999999998,0.44,-2.6961594445130372,74.88487769550719,29.876047644221693,3.689851583905524,0.10471368215120916,0.11390702872896678,0.147266615160848,0.004135431000527218,1.0812864956586814,0.9288871088806249,-0.1952643352344814,1.814909269304825,0.5499999999999998,-9.370000000000001,-0.10208314562686538,-7.580000000000003,25,8,49,0,0,8,7,0,1,0,2,17,39,8,2013.665876622752,Human,MHCI
5nmg,23.0,0.82,0.391304347826087,-2.5313154351769778,74.8400567673237,29.9187839082888,3.684315589726159,0.08042325133966499,0.10451057809547741,0.10646625958973376,0.023072254313950765,0.41647761679445594,0.7854363264756633,0.39947530351181915,1.6013892467819384,0.82,-10.110000000000005,0.029341968283673303,-9.0,23,8,49,0,1,8,7,0,1,1,2,14,38,8,1969.356640208247,Human,MHCI
5nqk,23.0,1.6199999999999994,0.48,1.5530594246923286,58.15278299782784,29.17216612840726,3.393069909661075,0.028634995366664667,0.09349333684855482,0.08695840785346468,-0.022555948151760707,-2.7003771951001583,-0.4071371526404315,-1.0925662718228277,-4.200080619563419,1.6199999999999994,-9.300000000000002,-4.4734855557934035,-7.750000000000003,25,9,36,0,1,2,5,0,0,0,3,23,27,2,1757.3276994513508,Human,MHCI
5sws,22.0,-0.4300000000000006,0.0,-34.638832732312714,120.2379000653864,35.499623451262586,0.3063664497667835,-0.6940926430053566,0.1248841997761848,0.3561798257071538,0.5470902430370281,-3.4386879259523773,0.0,0.0,-4.27726076176975,-0.4300000000000006,-6.630000000000003,-5.417669982744133,-2.4399999999999995,12,6,48,1,2,2,6,0,0,0,6,9,34,2,1866.841068382193,Mouse,MHCI
5swz,25.0,-1.6599999999999993,0.0,-32.72168206992844,120.19703118045629,35.25573940007712,0.290482565007963,-0.6833305727554108,0.1449816495438507,0.35694306880276566,0.535042885999656,-3.5181520973066247,0.0,0.0,-4.356724933123995,-1.6599999999999993,-5.450000000000001,-5.493655889722055,-3.2999999999999994,13,6,53,2,1,2,7,0,0,0,4,9,41,2,1878.4590424398993,Mouse,MHCI
5tez,19.0,-2.77,0.4117647058823529,-13.821991548429136,51.29018536943142,31.366798018613547,3.2203043920490204,-0.24328462355384162,0.2796301883249076,0.23046301976152023,-0.018231729001746248,-0.5480655161451474,-0.8413330951370633,-0.34474164771503013,-1.7341402589972406,-2.77,-12.810000000000006,0.7624794899888867,-11.39,17,6,43,0,2,2,5,1,0,2,7,12,29,2,1695.470255323351,Human,MHCI
5til,23.0,-2.3200000000000007,0.36363636363636365,-4.964798773051523,71.31023895399152,30.262610336311106,3.509498225024554,-0.1575139359607831,0.059685491823997565,0.023237537799079232,-0.05429099099560109,0.171323802584413,0.6170766887458791,-0.9528639134334684,-0.16446342210317622,-2.3200000000000007,-5.5200000000000005,-2.0895064241870736,-4.169999999999998,22,7,38,0,5,3,6,0,1,0,2,19,24,3,1653.7140655944822,Mouse,MHCI
5tje,23.0,-2.339999999999999,0.2857142857142857,-2.300783910140069,68.68120110491317,30.54017955029786,3.481938436655536,-0.1610574482778512,0.07557470412314315,0.011721974197797953,-0.05522658192390445,0.171323802584413,0.7610793812376966,-0.9885819960355473,-0.05617881221343793,-2.339999999999999,-8.010000000000002,-2.131303552865535,-5.949999999999999,21,6,37,0,5,5,3,1,1,0,3,15,25,5,1644.8487675863325,Mouse,MHCI
5w1v,28.0,2.1499999999999995,0.2777777777777778,-3.3855400672625606,90.28725291065615,31.748211802570594,3.8718122494087686,-0.20618956456367582,0.20388455560463353,0.2532361419429458,0.08096358252215058,0.0,-1.059848577887683,0.681804395768727,-0.378044182118956,2.1499999999999995,-14.630000000000003,-3.3639973341982725,-10.58,18,6,55,1,1,4,11,0,0,0,3,13,40,4,2109.428532207996,Human,MHCI
5w1w,28.0,1.7699999999999996,0.25,-2.797498273169779,89.68362980436407,31.788870585825016,3.871279065319233,-0.21578396172082054,0.19237147572359345,0.23674503559485238,0.07060920306418415,-0.166869171651459,-0.7415459966020006,0.5250439594984355,-0.38337120875502395,1.7699999999999996,-14.240000000000006,-3.288426166264624,-10.670000000000005,20,6,56,1,2,4,12,0,0,1,3,14,39,4,2087.8870586389603,Human,MHCI
5wkf,24.0,0.4700000000000001,0.17391304347826086,-9.192073692486309,64.20429286625068,29.662389181815715,3.4654556983719504,-0.018129076910490826,-0.013539441222819647,0.1647588239185931,0.15032808067395614,0.117796866400645,-0.5402317402773803,-1.1329432960335488,-1.555378169910284,0.4700000000000001,-1.290000000000001,-1.7879148305962722,0.8400000000000007,23,6,41,0,2,3,11,0,0,0,2,20,26,3,1764.7689889080066,Human,MHCI
5wkh,25.0,0.5600000000000004,0.18181818181818182,-8.83776017491287,64.5069617798332,29.6071887916929,3.4811415514624233,-0.030583298902825663,-0.015825355485690022,0.15541725848058704,0.1552770371795784,0.226635646434796,-0.5402317402773803,-1.3342991796377934,-1.6478952734803776,0.5600000000000004,-1.8200000000000003,-1.7015886417487358,0.16000000000000036,22,6,44,0,3,4,9,0,0,0,2,18,30,4,1800.816414696612,Human,MHCI
5wlg,21.0,-0.64,0.13333333333333333,-5.2771622864166945,42.61006804569753,29.88928229913621,3.047469459971717,-0.030793265559285403,0.12556422747203605,0.11944473912687911,-0.13528184867673934,-1.8658061200102787,-0.486125169692763,-2.858580572937553,-4.9011906150853335,-0.64,-7.4099999999999975,-2.803667078042964,-4.800000000000001,15,5,49,2,1,2,12,0,1,1,2,10,33,2,2092.7694957464846,Mouse,MHCI
5xot,13.0,0.37,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.032552757771371,0.0,-1.2048299059608307,-1.2373826637322016,0.37,-12.730000000000006,-4.940082086118339,-7.05,12,4,22,1,0,1,4,0,0,0,0,10,18,1,965.3459390908683,Human,MHCI
5xov,6.0,-0.8,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,-0.3604869781121261,-0.3604869781121261,-0.8,-14.640000000000004,-5.324852907480423,-11.760000000000002,15,5,6,0,0,3,0,0,0,2,1,10,5,3,531.4611934556779,Human,MHCI
5yxn,27.0,0.7699999999999997,0.2962962962962963,-6.628874145328634,49.75313151922382,29.890764213690513,3.2214220013725514,-0.14398657061464323,0.07352171938853158,0.2590847627063397,0.09805340392906123,-0.3841947622973445,1.398799686984233,-0.347545747043218,0.6670591776436703,0.7699999999999997,-6.9799999999999995,-5.723340890081404,-4.6899999999999995,27,10,51,0,3,4,6,0,0,1,0,22,42,4,2166.6524287648317,Human,MHCI
5yxu,26.0,1.9700000000000002,0.2962962962962963,-4.436077211260526,50.657973852064494,30.085534257729226,3.2655252611560894,-0.14211081016974628,0.08605942388592214,0.2426891958660051,0.08404425500955169,0.16835057143535165,1.6241629950367558,0.1974780988108355,1.9899916652829435,1.9700000000000002,-7.320000000000002,-0.020456297285896374,-5.43,27,9,44,1,3,5,3,0,0,1,0,20,38,5,2022.3235153566384,Human,MHCI
6am5,28.0,1.6300000000000001,0.4090909090909091,2.2855403793954308,54.008528363041215,28.98132404461377,3.352815761866492,0.020874671821736284,0.01512673869110311,0.13169230443792732,-0.013670419570193841,-0.29921594094252246,0.0302839047637626,-1.1609828677129035,-1.4299149038916632,1.6300000000000001,-10.0,-0.6796470087513988,-8.599999999999996,22,9,48,0,0,3,6,0,1,2,2,17,39,3,2007.7506723463302,Human,MHCI
6amu,26.0,1.0499999999999998,0.4782608695652174,0.0965362005461422,55.652930153711544,29.454834681772667,3.4200527841287993,0.06640625474126831,-0.0058535806864883615,0.11683303052944884,-0.00042553317014467316,1.2180333827798087,-0.6755948582563938,0.7153078936893669,1.257746418212782,1.0499999999999998,-17.57999999999999,1.4168795332283106,-14.849999999999998,23,8,37,0,0,4,3,0,1,0,2,19,31,4,1689.9622517201678,Human,MHCI
6avf,15.0,-0.88,0.3684210526315789,13.322478218201649,58.222824610840554,32.2545277671451,3.3624813122691526,0.10158482045420177,-0.038649925429757016,0.06479409584771703,-0.15512007725243052,-0.4755637168248505,0.8364844924519521,0.4542754839415716,0.591075668606637,-0.88,-6.260000000000002,-0.1333344730450774,-4.359999999999999,19,8,28,1,1,0,5,0,0,3,2,15,20,0,1544.8617882890176,Human,MHCI
6avg,31.0,1.57,0.28846153846153844,-4.741572003476051,58.08440066929464,28.81252211840862,3.3768012565835996,0.03859935715277554,0.08409021384640047,-0.0017000412576828245,0.0010824381150975062,-0.535495945657983,-0.7750458102533094,0.291146324630439,0.06817933537332026,1.57,-5.079999999999999,-0.17420331052020704,-3.6700000000000004,52,10,45,0,2,8,11,1,0,0,0,43,32,8,2311.7394964449522,Human,MHCI
6bga,38.0,0.7100000000000007,0.09523809523809523,-22.384986558576085,133.1943124056162,NaN,NaN,NaN,NaN,NaN,NaN,-0.374693449441411,0.5149497443173534,0.0,-3.226925792613224,0.7100000000000007,-0.4099999999999999,-4.341422692095295,-0.69,21,6,88,0,2,5,17,0,0,2,7,14,62,5,2909.369643220096,Mouse,MHCII
6bj2,28.0,-0.5299999999999999,0.3888888888888889,-9.30188845804938,63.006687684290846,30.913398915432946,3.5149055753127185,0.08141832227318695,0.18262322005004625,0.05934081278340969,0.08088412028663397,-0.7606196554720299,1.0116176635306409,-1.8428642129795882,-1.642744694601358,-0.5299999999999999,-10.870000000000006,-3.2655750939503934,-5.98,18,5,56,1,1,4,7,0,0,0,1,13,47,4,2082.593349353927,Human,MHCI
6bj3,12.0,0.39,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.032552757771371,0.0,-1.2048299059608305,-1.2373826637322018,0.39,-12.440000000000005,-4.940082086118339,-6.55,12,4,22,1,0,2,4,0,0,0,0,9,18,2,909.7695816861597,Human,MHCI
6bj8,13.0,0.38999999999999985,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.065105515542742,0.0,-1.2332993119797497,-1.2984048275224915,0.38999999999999985,-11.320000000000004,-4.9615545937706464,-5.3900000000000015,13,4,22,1,0,2,4,0,0,0,0,10,18,2,901.9272490776202,Human,MHCI
